DATE;DEVISE;COURS
12/04/2016;USD;3167,6
13/04/2016;USD;3176,45
14/04/2016;USD;3178,73
15/04/2016;USD;3178,8
19/04/2016;USD;3168,09
20/04/2016;USD;3165,67
21/04/2016;USD;3172,8
22/04/2016;USD;3174,38
25/04/2016;USD;3175,94
26/04/2016;USD;3174,05
27/04/2016;USD;3172,55
28/04/2016;USD;3165,07
29/04/2016;USD;3156,05
02/05/2016;USD;3150,82
03/05/2016;USD;3126,52
06/05/2016;USD;3139,16
09/05/2016;USD;3141,07
10/05/2016;USD;3143,63
11/05/2016;USD;3145,66
12/05/2016;USD;3142,42
13/05/2016;USD;3152,42
17/05/2016;USD;3157,64
18/05/2016;USD;3173,8
19/05/2016;USD;3187,14
20/05/2016;USD;3195,38
23/05/2016;USD;3199,27
24/05/2016;USD;3209,78
25/05/2016;USD;3215,58
26/05/2016;USD;3220,58
27/05/2016;USD;3227,03
30/05/2016;USD;3237,22
31/05/2016;USD;3247,08
01/06/2016;USD;3255,95
02/06/2016;USD;3258,08
03/06/2016;USD;3264,68
06/06/2016;USD;3247,53
07/06/2016;USD;3247,89
08/06/2016;USD;3252,17
09/06/2016;USD;3254,95
10/06/2016;USD;3264,42
13/06/2016;USD;3271,78
14/06/2016;USD;3287,66
15/06/2016;USD;3289,24
16/06/2016;USD;3284,67
17/06/2016;USD;3285,89
20/06/2016;USD;3271,07
21/06/2016;USD;3272,44
22/06/2016;USD;3271,66
23/06/2016;USD;3256,58
24/06/2016;USD;3264,25
27/06/2016;USD;3267,8
28/06/2016;USD;3260,35
29/06/2016;USD;3252,83
30/06/2016;USD;3237,72
01/07/2016;USD;3221,28
04/07/2016;USD;3210,94
05/07/2016;USD;3203,5
06/07/2016;USD;3183,77
07/07/2016;USD;3164,53
08/07/2016;USD;3137,75
11/07/2016;USD;3103,71
12/07/2016;USD;3085,81
13/07/2016;USD;3042,56
14/07/2016;USD;3004,14
15/07/2016;USD;3011,42
18/07/2016;USD;3031
19/07/2016;USD;3022,44
20/07/2016;USD;3018,39
21/07/2016;USD;2990,58
22/07/2016;USD;2983,37
25/07/2016;USD;2956,78
26/07/2016;USD;2947,94
27/07/2016;USD;2958,41
28/07/2016;USD;2958,23
29/07/2016;USD;2964,84
01/08/2016;USD;2964,93
02/08/2016;USD;2966,1
03/08/2016;USD;2969,47
04/08/2016;USD;2975,8
05/08/2016;USD;2981,07
08/08/2016;USD;2999,98
09/08/2016;USD;3010,49
10/08/2016;USD;3016,97
11/08/2016;USD;3023,96
12/08/2016;USD;3034,75
16/08/2016;USD;3030,68
17/08/2016;USD;3039,11
18/08/2016;USD;3039,99
19/08/2016;USD;3046,27
22/08/2016;USD;3048,93
23/08/2016;USD;3046,51
24/08/2016;USD;3046,92
25/08/2016;USD;3045,8
26/08/2016;USD;3044,8
29/08/2016;USD;3048,78
30/08/2016;USD;3047,98
31/08/2016;USD;3049,85
01/09/2016;USD;3050,11
02/09/2016;USD;3050,14
05/09/2016;USD;3048,74
06/09/2016;USD;3050,58
07/09/2016;USD;3042,17
08/09/2016;USD;3040,85
09/09/2016;USD;3039,38
12/09/2016;USD;3043,01
13/09/2016;USD;3051,08
14/09/2016;USD;3052,6
15/09/2016;USD;3050,73
16/09/2016;USD;3051,11
19/09/2016;USD;3054,16
20/09/2016;USD;3053,19
21/09/2016;USD;3054,04
22/09/2016;USD;3052,37
23/09/2016;USD;3062,06
26/09/2016;USD;3064
27/09/2016;USD;3064,17
28/09/2016;USD;3076,22
29/09/2016;USD;3097,7
30/09/2016;USD;3110,98
03/10/2016;USD;3115,17
04/10/2016;USD;3133,81
05/10/2016;USD;3132,78
06/10/2016;USD;3139,81
07/10/2016;USD;3160,68
10/10/2016;USD;3169,02
11/10/2016;USD;3180,95
12/10/2016;USD;3199,03
13/10/2016;USD;3202,82
14/10/2016;USD;3206,28
17/10/2016;USD;3210,01
18/10/2016;USD;3206,99
19/10/2016;USD;3215,89
20/10/2016;USD;3218,2
21/10/2016;USD;3219,95
24/10/2016;USD;3223,92
25/10/2016;USD;3212,82
26/10/2016;USD;3205,97
27/10/2016;USD;3204,49
28/10/2016;USD;3206,33
02/11/2016;USD;3185,29
03/11/2016;USD;3187,96
04/11/2016;USD;3184,25
07/11/2016;USD;3195,76
08/11/2016;USD;3210,55
09/11/2016;USD;3208,26
10/11/2016;USD;3228,95
11/11/2016;USD;3231,25
14/11/2016;USD;3251,56
15/11/2016;USD;3260,86
16/11/2016;USD;3268,58
17/11/2016;USD;3276,34
18/11/2016;USD;3282,96
21/11/2016;USD;3284,21
22/11/2016;USD;3288,2
23/11/2016;USD;3289,49
24/11/2016;USD;3310,53
25/11/2016;USD;3316,46
28/11/2016;USD;3318,88
29/11/2016;USD;3326,93
30/11/2016;USD;3330,56
01/12/2016;USD;3329,16
02/12/2016;USD;3318,22
05/12/2016;USD;3326,03
06/12/2016;USD;3325,09
07/12/2016;USD;3330,62
08/12/2016;USD;3327,54
09/12/2016;USD;3331,64
12/12/2016;USD;3335,21
13/12/2016;USD;3329,47
14/12/2016;USD;3323,29
15/12/2016;USD;3331,42
16/12/2016;USD;3327,05
19/12/2016;USD;3329,52
20/12/2016;USD;3331,82
21/12/2016;USD;3330,13
22/12/2016;USD;3332,54
23/12/2016;USD;3336,36
26/12/2016;USD;3338,9
27/12/2016;USD;3344,27
28/12/2016;USD;3346,54
29/12/2016;USD;3350,54
30/12/2016;USD;3347,94
02/01/2017;USD;3343,09
03/01/2017;USD;3346,83
04/01/2017;USD;3353,11
05/01/2017;USD;3329,77
06/01/2017;USD;3313,96
09/01/2017;USD;3308,44
10/01/2017;USD;3295,37
11/01/2017;USD;3297,14
12/01/2017;USD;3288,2
13/01/2017;USD;3282,08
16/01/2017;USD;3275,26
17/01/2017;USD;3261,43
18/01/2017;USD;3242,58
19/01/2017;USD;3245,04
20/01/2017;USD;3235,15
23/01/2017;USD;3220,28
24/01/2017;USD;3216,94
25/01/2017;USD;3218,21
26/01/2017;USD;3210,95
27/01/2017;USD;3211,63
30/01/2017;USD;3206,01
31/01/2017;USD;3200,07
01/02/2017;USD;3189,61
02/02/2017;USD;3180,75
03/02/2017;USD;3172
06/02/2017;USD;3164,71
07/02/2017;USD;3158,02
08/02/2017;USD;3147,71
09/02/2017;USD;3142,35
10/02/2017;USD;3137,92
13/02/2017;USD;3148,89
14/02/2017;USD;3145,67
15/02/2017;USD;3144,49
16/02/2017;USD;3138,75
17/02/2017;USD;3126,4
20/02/2017;USD;3119,22
21/02/2017;USD;3113,3
22/02/2017;USD;3105,33
23/02/2017;USD;3102,87
24/02/2017;USD;3098,1
27/02/2017;USD;3086,27
28/02/2017;USD;3074,26
01/03/2017;USD;3070,38
02/03/2017;USD;3075,6
03/03/2017;USD;3077,88
06/03/2017;USD;3076,41
07/03/2017;USD;3080,41
09/03/2017;USD;3099,93
10/03/2017;USD;3111
13/03/2017;USD;3125,81
14/03/2017;USD;3153,12
15/03/2017;USD;3191,71
16/03/2017;USD;3262,7
17/03/2017;USD;3309,12
20/03/2017;USD;3279,45
21/03/2017;USD;3260,78
22/03/2017;USD;3249,04
23/03/2017;USD;3224,27
24/03/2017;USD;3221,1
27/03/2017;USD;3212,21
30/03/2017;USD;3219,33
31/03/2017;USD;3221,68
03/04/2017;USD;3222,46
04/04/2017;USD;3225,09
05/04/2017;USD;3219,56
06/04/2017;USD;3219,39
07/04/2017;USD;3220,4
10/04/2017;USD;3218,61
11/04/2017;USD;3210,41
12/04/2017;USD;3211,17
13/04/2017;USD;3203,13
18/04/2017;USD;3205,56
19/04/2017;USD;3192,39
20/04/2017;USD;3189,29
21/04/2017;USD;3193,19
24/04/2017;USD;3166,56
25/04/2017;USD;3162,96
26/04/2017;USD;3163,87
27/04/2017;USD;3170,71
28/04/2017;USD;3195,19
02/05/2017;USD;3201,35
03/05/2017;USD;3203,43
04/05/2017;USD;3202,71
05/05/2017;USD;3192,85
08/05/2017;USD;3185,53
09/05/2017;USD;3178,96
10/05/2017;USD;3168,17
11/05/2017;USD;3154,33
12/05/2017;USD;3146,03
15/05/2017;USD;3118,71
16/05/2017;USD;3081,49
17/05/2017;USD;3073,34
18/05/2017;USD;3055,11
19/05/2017;USD;3054,19
22/05/2017;USD;3056,85
23/05/2017;USD;3075,5
24/05/2017;USD;3081
26/05/2017;USD;3090,21
29/05/2017;USD;3105,56
30/05/2017;USD;3116,07
31/05/2017;USD;3122,7
01/06/2017;USD;3150,63
02/06/2017;USD;3157,19
06/06/2017;USD;3160,9
07/06/2017;USD;3173,09
08/06/2017;USD;3194,99
09/06/2017;USD;3201,25
12/06/2017;USD;3203,2
13/06/2017;USD;3197,47
14/06/2017;USD;3181,69
15/06/2017;USD;3179,84
16/06/2017;USD;3148,72
19/06/2017;USD;3127,36
20/06/2017;USD;3118,35
21/06/2017;USD;3107,67
22/06/2017;USD;3090,02
23/06/2017;USD;3081,48
27/06/2017;USD;3060,31
28/06/2017;USD;3025,19
29/06/2017;USD;3010,75
30/06/2017;USD;3003,44
03/07/2017;USD;2998,95
04/07/2017;USD;2997,02
05/07/2017;USD;2989,72
06/07/2017;USD;2981,57
07/07/2017;USD;2975,02
10/07/2017;USD;2964,85
11/07/2017;USD;2965,35
12/07/2017;USD;2960,83
13/07/2017;USD;2960,66
14/07/2017;USD;2951,48
17/07/2017;USD;2932,14
18/07/2017;USD;2919,95
19/07/2017;USD;2905,44
20/07/2017;USD;2903,27
21/07/2017;USD;2911,33
24/07/2017;USD;2922,34
25/07/2017;USD;2924,7
26/07/2017;USD;2933,76
27/07/2017;USD;2933,79
28/07/2017;USD;2938,3
31/07/2017;USD;2940,61
01/08/2017;USD;2941,03
02/08/2017;USD;2938,47
03/08/2017;USD;2936,27
04/08/2017;USD;2933,32
07/08/2017;USD;2942,45
08/08/2017;USD;2946,04
09/08/2017;USD;2951,75
10/08/2017;USD;2951,61
11/08/2017;USD;2950,98
14/08/2017;USD;2946,44
16/08/2017;USD;2957,97
17/08/2017;USD;2955,64
18/08/2017;USD;2957,38
21/08/2017;USD;2955,7
22/08/2017;USD;2951,76
23/08/2017;USD;2953,63
24/08/2017;USD;2948,43
25/08/2017;USD;2954,52
28/08/2017;USD;2952,17
29/08/2017;USD;2955,59
30/08/2017;USD;2953,04
31/08/2017;USD;2952,15
01/09/2017;USD;2950,11
04/09/2017;USD;2947,86
05/09/2017;USD;2947,3
06/09/2017;USD;2947,65
07/09/2017;USD;2947,07
08/09/2017;USD;2943,09
11/09/2017;USD;2947,76
12/09/2017;USD;2956,54
13/09/2017;USD;2963,68
14/09/2017;USD;2995,26
15/09/2017;USD;3002,73
18/09/2017;USD;3009,61
19/09/2017;USD;3009,7
20/09/2017;USD;3009,61
21/09/2017;USD;3017,53
22/09/2017;USD;3011,48
25/09/2017;USD;3012,49
26/09/2017;USD;3014,29
27/09/2017;USD;3016,51
28/09/2017;USD;3021,43
29/09/2017;USD;3020,95
02/10/2017;USD;3018,43
03/10/2017;USD;3028,18
04/10/2017;USD;3031,51
05/10/2017;USD;3034,11
06/10/2017;USD;3051,16
09/10/2017;USD;3056,89
10/10/2017;USD;3057,6
11/10/2017;USD;3049,88
12/10/2017;USD;3049,07
13/10/2017;USD;3054,16
16/10/2017;USD;3059,05
17/10/2017;USD;3064,5
18/10/2017;USD;3065,76
19/10/2017;USD;3074,86
20/10/2017;USD;3089,11
23/10/2017;USD;3107,58
24/10/2017;USD;3113,44
25/10/2017;USD;3118,97
26/10/2017;USD;3121,22
27/10/2017;USD;3141,93
30/10/2017;USD;3151,28
31/10/2017;USD;3152,87
02/11/2017;USD;3156,28
03/11/2017;USD;3160,08
06/11/2017;USD;3165,97
07/11/2017;USD;3173,13
08/11/2017;USD;3182,05
09/11/2017;USD;3176,12
10/11/2017;USD;3175,35
13/11/2017;USD;3173,81
14/11/2017;USD;3162,75
15/11/2017;USD;3152,47
16/11/2017;USD;3155,66
17/11/2017;USD;3168,44
20/11/2017;USD;3183,07
21/11/2017;USD;3191,58
22/11/2017;USD;3200,5
23/11/2017;USD;3196,72
24/11/2017;USD;3189,34
27/11/2017;USD;3189,95
28/11/2017;USD;3191,08
29/11/2017;USD;3200,13
30/11/2017;USD;3202,42
01/12/2017;USD;3190,09
04/12/2017;USD;3197,66
05/12/2017;USD;3196,04
06/12/2017;USD;3199,59
07/12/2017;USD;3201,5
08/12/2017;USD;3209,49
11/12/2017;USD;3207,66
12/12/2017;USD;3217,95
13/12/2017;USD;3228,72
14/12/2017;USD;3230,02
15/12/2017;USD;3238,68
18/12/2017;USD;3237,5
19/12/2017;USD;3236,91
20/12/2017;USD;3235,58
21/12/2017;USD;3231,33
22/12/2017;USD;3220,4
26/12/2017;USD;3231,98
27/12/2017;USD;3242,2
28/12/2017;USD;3235,62
29/12/2017;USD;3230,19
02/01/2018;USD;3220,45
03/01/2018;USD;3225,76
04/01/2018;USD;3228,58
05/01/2018;USD;3225,15
08/01/2018;USD;3233,52
09/01/2018;USD;3248,31
11/01/2018;USD;3250,25
12/01/2018;USD;3247,83
15/01/2018;USD;3243,76
16/01/2018;USD;3241,4
17/01/2018;USD;3240,53
18/01/2018;USD;3234,12
19/01/2018;USD;3231,56
22/01/2018;USD;3232,25
23/01/2018;USD;3231,21
24/01/2018;USD;3223,92
25/01/2018;USD;3209,89
26/01/2018;USD;3206,78
29/01/2018;USD;3219,67
30/01/2018;USD;3225,41
31/01/2018;USD;3217,08
01/02/2018;USD;3209,99
02/02/2018;USD;3192,27
05/02/2018;USD;3190,32
06/02/2018;USD;3191,25
07/02/2018;USD;3188,14
08/02/2018;USD;3194,31
09/02/2018;USD;3189,15
12/02/2018;USD;3184,83
13/02/2018;USD;3171,46
14/02/2018;USD;3156,66
15/02/2018;USD;3144,25
16/02/2018;USD;3132,21
19/02/2018;USD;3136,95
20/02/2018;USD;3139,16
21/02/2018;USD;3135,58
22/02/2018;USD;3137,6
23/02/2018;USD;3130,2
26/02/2018;USD;3122,48
27/02/2018;USD;3119,02
28/02/2018;USD;3120,12
01/03/2018;USD;3121,82
02/03/2018;USD;3120,76
05/03/2018;USD;3115,11
06/03/2018;USD;3100,02
07/03/2018;USD;3079,64
08/03/2018;USD;3077,6
09/03/2018;USD;3088,72
12/03/2018;USD;3089,03
13/03/2018;USD;3094,93
14/03/2018;USD;3104,42
15/03/2018;USD;3112,01
16/03/2018;USD;3128,89
19/03/2018;USD;3148,32
20/03/2018;USD;3152,59
21/03/2018;USD;3191,49
22/03/2018;USD;3192,04
23/03/2018;USD;3199,64
26/03/2018;USD;3207,03
27/03/2018;USD;3203,57
28/03/2018;USD;3213,25
03/04/2018;USD;3216,87
04/04/2018;USD;3228,42
05/04/2018;USD;3228,5
06/04/2018;USD;3227,01
09/04/2018;USD;3223,75
10/04/2018;USD;3210,01
11/04/2018;USD;3206,85
12/04/2018;USD;3207,84
13/04/2018;USD;3210,95
16/04/2018;USD;3208,82
17/04/2018;USD;3204,84
18/04/2018;USD;3204,52
19/04/2018;USD;3204,99
20/04/2018;USD;3205,82
23/04/2018;USD;3211,73
24/04/2018;USD;3212,2
25/04/2018;USD;3210,77
26/04/2018;USD;3218,31
27/04/2018;USD;3236,2
30/04/2018;USD;3227,31
02/05/2018;USD;3239,1
03/05/2018;USD;3240,08
04/05/2018;USD;3238,14
07/05/2018;USD;3241,22
08/05/2018;USD;3242,41
09/05/2018;USD;3243,3
11/05/2018;USD;3235,06
14/05/2018;USD;3232,5
15/05/2018;USD;3232,53
16/05/2018;USD;3242,37
17/05/2018;USD;3248,78
18/05/2018;USD;3248,71
22/05/2018;USD;3247,93
23/05/2018;USD;3256,31
24/05/2018;USD;3261,31
25/05/2018;USD;3272,67
28/05/2018;USD;3280,16
29/05/2018;USD;3305,4
30/05/2018;USD;3326,74
31/05/2018;USD;3324,13
01/06/2018;USD;3339,57
04/06/2018;USD;3347,4
05/06/2018;USD;3355,15
06/06/2018;USD;3359,24
07/06/2018;USD;3365,94
08/06/2018;USD;3373,1
11/06/2018;USD;3387,47
12/06/2018;USD;3402,53
13/06/2018;USD;3394,41
14/06/2018;USD;3390,46
15/06/2018;USD;3393,82
18/06/2018;USD;3371,22
19/06/2018;USD;3346,89
20/06/2018;USD;3334,06
21/06/2018;USD;3337,41
22/06/2018;USD;3330,05
25/06/2018;USD;3328,69
27/06/2018;USD;3322,37
28/06/2018;USD;3323,24
29/06/2018;USD;3314,67
02/07/2018;USD;3314,58
03/07/2018;USD;3314,56
04/07/2018;USD;3317,6
05/07/2018;USD;3318,21
06/07/2018;USD;3324,15
09/07/2018;USD;3327,31
10/07/2018;USD;3327,48
11/07/2018;USD;3330,16
12/07/2018;USD;3335,07
13/07/2018;USD;3342,25
16/07/2018;USD;3339,7
17/07/2018;USD;3335,62
18/07/2018;USD;3332,56
19/07/2018;USD;3323,53
20/07/2018;USD;3308,1
23/07/2018;USD;3288,6
24/07/2018;USD;3287,47
25/07/2018;USD;3276,08
26/07/2018;USD;3269,8
27/07/2018;USD;3284,75
30/07/2018;USD;3281,25
31/07/2018;USD;3270,34
01/08/2018;USD;3271,56
02/08/2018;USD;3269,8
03/08/2018;USD;3276,48
06/08/2018;USD;3285,48
07/08/2018;USD;3287,74
08/08/2018;USD;3287,19
09/08/2018;USD;3294,94
10/08/2018;USD;3307,99
13/08/2018;USD;3326,9
14/08/2018;USD;3320,03
16/08/2018;USD;3318,76
17/08/2018;USD;3315,8
20/08/2018;USD;3303,71
21/08/2018;USD;3294,3
22/08/2018;USD;3286,12
23/08/2018;USD;3296,09
24/08/2018;USD;3304,41
27/08/2018;USD;3312,62
28/08/2018;USD;3317,91
29/08/2018;USD;3315,51
30/08/2018;USD;3319,96
31/08/2018;USD;3328,56
03/09/2018;USD;3350,9
04/09/2018;USD;3364,1
05/09/2018;USD;3372,34
06/09/2018;USD;3378,62
07/09/2018;USD;3397,5
10/09/2018;USD;3410,53
11/09/2018;USD;3410,41
12/09/2018;USD;3422,18
13/09/2018;USD;3430,93
14/09/2018;USD;3433,68
17/09/2018;USD;3435,31
18/09/2018;USD;3426,63
19/09/2018;USD;3425,04
20/09/2018;USD;3420,34
21/09/2018;USD;3403,98
24/09/2018;USD;3406,75
25/09/2018;USD;3406,39
26/09/2018;USD;3408
27/09/2018;USD;3421,62
28/09/2018;USD;3431,07
01/10/2018;USD;3441,36
02/10/2018;USD;3455,49
03/10/2018;USD;3460,16
04/10/2018;USD;3478,19
05/10/2018;USD;3492,5
08/10/2018;USD;3498,37
09/10/2018;USD;3509,93
10/10/2018;USD;3517,77
11/10/2018;USD;3516,11
12/10/2018;USD;3518,72
15/10/2018;USD;3525
16/10/2018;USD;3535
17/10/2018;USD;3527,37
18/10/2018;USD;3524,98
19/10/2018;USD;3513,81
22/10/2018;USD;3495,15
23/10/2018;USD;3481,51
24/10/2018;USD;3486,22
25/10/2018;USD;3497,29
26/10/2018;USD;3513,46
29/10/2018;USD;3520,04
30/10/2018;USD;3529,39
31/10/2018;USD;3537,38
02/11/2018;USD;3544,44
05/11/2018;USD;3545,54
06/11/2018;USD;3551,79
08/11/2018;USD;3559,23
09/11/2018;USD;3575,19
12/11/2018;USD;3595,59
13/11/2018;USD;3616,75
14/11/2018;USD;3629,03
15/11/2018;USD;3616,39
16/11/2018;USD;3620,71
19/11/2018;USD;3630,51
20/11/2018;USD;3634,52
21/11/2018;USD;3638,43
22/11/2018;USD;3634,86
23/11/2018;USD;3637,17
26/11/2018;USD;3649,88
27/11/2018;USD;3650,49
28/11/2018;USD;3646,11
29/11/2018;USD;3638,17
30/11/2018;USD;3631,83
03/12/2018;USD;3620,67
04/12/2018;USD;3605,43
05/12/2018;USD;3589,59
06/12/2018;USD;3565,61
07/12/2018;USD;3544,01
10/12/2018;USD;3517,51
11/12/2018;USD;3516,9
12/12/2018;USD;3518,73
13/12/2018;USD;3518,85
14/12/2018;USD;3525,62
17/12/2018;USD;3522,43
18/12/2018;USD;3506,55
20/12/2018;USD;3484,14
21/12/2018;USD;3473,69
26/12/2018;USD;3467,59
27/12/2018;USD;3470,25
28/12/2018;USD;3470,24
02/01/2019;USD;3473,16
03/01/2019;USD;3483,87
04/01/2019;USD;3493,68
07/01/2019;USD;3505,02
08/01/2019;USD;3522,32
09/01/2019;USD;3549,49
10/01/2019;USD;3556,59
11/01/2019;USD;3563,17
14/01/2019;USD;3587,49
15/01/2019;USD;3613,05
16/01/2019;USD;3619,05
17/01/2019;USD;3610,94
18/01/2019;USD;3599,48
21/01/2019;USD;3590,64
22/01/2019;USD;3575,79
23/01/2019;USD;3566,07
24/01/2019;USD;3557,13
25/01/2019;USD;3547,4
28/01/2019;USD;3526,22
29/01/2019;USD;3500,91
30/01/2019;USD;3468,96
31/01/2019;USD;3463,76
01/02/2019;USD;3462,83
04/02/2019;USD;3463,48
05/02/2019;USD;3469,75
06/02/2019;USD;3503,26
07/02/2019;USD;3525,4
08/02/2019;USD;3551,92
11/02/2019;USD;3576,14
12/02/2019;USD;3610,37
13/02/2019;USD;3613,65
14/02/2019;USD;3591,61
15/02/2019;USD;3573,46
18/02/2019;USD;3548,49
19/02/2019;USD;3531,93
20/02/2019;USD;3507,82
21/02/2019;USD;3504,91
22/02/2019;USD;3505,17
25/02/2019;USD;3506,37
26/02/2019;USD;3508,1
27/02/2019;USD;3520,85
28/02/2019;USD;3529,75
01/03/2019;USD;3535,5
04/03/2019;USD;3542,13
05/03/2019;USD;3552,19
06/03/2019;USD;3555,34
07/03/2019;USD;3548,24
08/03/2019;USD;3554,42
11/03/2019;USD;3538,04
12/03/2019;USD;3531,9
13/03/2019;USD;3514,42
14/03/2019;USD;3498,46
15/03/2019;USD;3492,6
18/03/2019;USD;3500,89
19/03/2019;USD;3521,85
20/03/2019;USD;3536,92
21/03/2019;USD;3542,11
22/03/2019;USD;3543,54
25/03/2019;USD;3544,96
26/03/2019;USD;3541,56
27/03/2019;USD;3553,18
28/03/2019;USD;3565,95
01/04/2019;USD;3 576,07
02/04/2019;USD;3 597,09
03/04/2019;USD;3 613,92
04/04/2019;USD;3 613,79
05/04/2019;USD;3 612,85
08/04/2019;USD;3 612,26
09/04/2019;USD;3 601,61
10/04/2019;USD;3 582,22
11/04/2019;USD;3 575,83
12/04/2019;USD;3 558,04
15/04/2019;USD;3 539,83
16/04/2019;USD;3 539,16
17/04/2019;USD;3 528,69
18/04/2019;USD;3 550,24
23/04/2019;USD;3 572,23
24/04/2019;USD;3 587,78
25/04/2019;USD;3 607,17
26/04/2019;USD;3 620,85
29/04/2019;USD;3 617,09
30/04/2019;USD;3 625,74
02/05/2019;USD;3 620,42
03/05/2019;USD;3 625,24
06/05/2019;USD;3 623,62
07/05/2019;USD;3 608,97
08/05/2019;USD;3 602,06
09/05/2019;USD;3 590,40
10/05/2019;USD;3 582,40
13/05/2019;USD;3 590,10
14/05/2019;USD;3 602,83
15/05/2019;USD;3 609,64
16/05/2019;USD;3 615,00
17/05/2019;USD;3 626,97
20/05/2019;USD;3 645,86
21/05/2019;USD;3 654,96
22/05/2019;USD;3 669,47
23/05/2019;USD;3 672,60
24/05/2019;USD;3 660,45
28/05/2019;USD;3 639,28
29/05/2019;USD;3 637,43
31/05/2019;USD;3 645,82
03/06/2019;USD;3 657,26
04/06/2019;USD;3 654,56
06/06/2019;USD;3 636,78
07/06/2019;USD;3 626,99
11/06/2019;USD;3 619,33
12/06/2019;USD;3 612,46
13/06/2019;USD;3 609,98
14/06/2019;USD;3 598,37
17/06/2019;USD;3 606,58
18/06/2019;USD;3 604,99
19/06/2019;USD;3 608,87
20/06/2019;USD;3 608,78
21/06/2019;USD;3 612,89
24/06/2019;USD;3 603,20
25/06/2019;USD;3 592,86
27/06/2019;USD;3 591,38
28/06/2019;USD;3 603,82
01/07/2019;USD;3 609,15
02/07/2019;USD;3 612,54
03/07/2019;USD;3 615,94
04/07/2019;USD;3 621,05
05/07/2019;USD;3 626,50
08/07/2019;USD;3 640,53
09/07/2019;USD;3 637,86
10/07/2019;USD;3 635,75
11/07/2019;USD;3 631,00
12/07/2019;USD;3 625,81
15/07/2019;USD;3 621,95
16/07/2019;USD;3 618,02
17/07/2019;USD;3 616,54
18/07/2019;USD;3 616,39
19/07/2019;USD;3 617,67
22/07/2019;USD;3 611,01
23/07/2019;USD;3 609,30
24/07/2019;USD;3 610,84
25/07/2019;USD;3 612,49
26/07/2019;USD;3 619,71
29/07/2019;USD;3 633,44
30/07/2019;USD;3 642,44
31/07/2019;USD;3 649,98
01/08/2019;USD;3656,86
02/08/2019;USD;3660,35
05/08/2019;USD;3659,39
06/08/2019;USD;3653,83
07/08/2019;USD;3655,95
08/08/2019;USD;3661,28
09/08/2019;USD;3663,46
12/08/2019;USD;3666,94
13/08/2019;USD;3669,85
14/08/2019;USD;3675,61
16/08/2019;USD;3686,29
19/08/2019;USD;3690,89
20/08/2019;USD;3693,58
21/08/2019;USD;3696,20
22/08/2019;USD;3701,85
23/08/2019;USD;3708,06
26/08/2019;USD;3703,98
27/08/2019;USD;3704,03
28/08/2019;USD;3704,02
29/08/2019;USD;3702,82
30/08/2019;USD;3708,67
02/09/2019;USD;3716,43
03/09/2019;USD;3723,69
04/09/2019;USD;3729,37
05/09/2019;USD;3729,00
06/09/2019;USD;3732,42
09/09/2019;USD;3736,52
10/09/2019;USD;3733,91
11/09/2019;USD;3734,48
12/09/2019;USD;3739,03
13/09/2019;USD;3736,84
16/09/2019;USD;3729,94
17/09/2019;USD;3738,23
18/09/2019;USD;3737,65
19/09/2019;USD;3741,95
20/09/2019;USD;3742,44
23/09/2019;USD;3752,32
24/09/2019;USD;3771,25
25/09/2019;USD;3752,50
26/09/2019;USD;3742,72
27/09/2019;USD;3734,55
30/09/2019;USD;3718,41
01/10/2019;USD;3 677,62
02/10/2019;USD;3 663,48
03/10/2019;USD;3 658,09
04/10/2019;USD;3 660,67
07/10/2019;USD;3 657,12
08/10/2019;USD;3 657,75
09/10/2019;USD;3 659,31
10/10/2019;USD;3 656,56
11/10/2019;USD;3 654,77
14/10/2019;USD;3 644,48
15/10/2019;USD;3 653,16
16/10/2019;USD;3 649,14
17/10/2019;USD;3 642,28
18/10/2019;USD;3 637,87
21/10/2019;USD;3 632,81
22/10/2019;USD;3 640,33
23/10/2019;USD;3 653,41
24/10/2019;USD;3 655,96
25/10/2019;USD;3 662,06
28/10/2019;USD;3 666,09
29/10/2019;USD;3 677,14
30/10/2019;USD;3 671,68
31/10/2019;USD;3 665,51
04/11/2019;USD;3663,55
05/11/2019;USD;3667,32
06/11/2019;USD;3678,87
07/11/2019;USD;3684,81
08/11/2019;USD;3698,38
11/11/2019;USD;3707,49
12/11/2019;USD;3712,74
13/11/2019;USD;3713,60
14/11/2019;USD;3713,12
15/11/2019;USD;3703,39
18/11/2019;USD;3701,04
19/11/2019;USD;3687,13
20/11/2019;USD;3660,27
21/11/2019;USD;3625,88
22/11/2019;USD;3605,87
25/11/2019;USD;3608,09
26/11/2019;USD;3617,29
28/11/2019;USD;3614,78
29/11/2019;USD;3621,37
02/12/2019;USD;3 614,52
03/12/2019;USD;3 622,81
04/12/2019;USD;3 621,64
05/12/2019;USD;3 621,78
06/12/2019;USD;3 627,78
09/12/2019;USD;3 630,90
10/12/2019;USD;3 629,39
11/12/2019;USD;3 631,87
12/12/2019;USD;3 620,11
13/12/2019;USD;3 617,00
16/12/2019;USD;3 617,56
17/12/2019;USD;3 608,54
18/12/2019;USD;3 596,69
19/12/2019;USD;3 591,02
20/12/2019;USD;3 593,60
23/12/2019;USD;3 605,04
26/12/2019;USD;3 610,10
27/12/2019;USD;3 614,33
30/12/2019;USD;3 627,27
02/01/2020;USD;3 628,45
03/01/2020;USD;3 636,95
06/01/2020;USD;3 647,39
07/01/2020;USD;3 656,13
08/01/2020;USD;3 673,07
