DATE;DEVISE;COURS
03/01/2005;EUR;2534,4
04/01/2005;EUR;2497
05/01/2005;EUR;2417,19
06/01/2005;EUR;2378,78
07/01/2005;EUR;2360,93
10/01/2005;EUR;2373,23
11/01/2005;EUR;2381,65
12/01/2005;EUR;2412,75
13/01/2005;EUR;2450,63
14/01/2005;EUR;2458,57
17/01/2005;EUR;2429,71
18/01/2005;EUR;2434,97
19/01/2005;EUR;2427,48
20/01/2005;EUR;2416,6
21/01/2005;EUR;2397,83
24/01/2005;EUR;2393,65
25/01/2005;EUR;2397
26/01/2005;EUR;2422,46
27/01/2005;EUR;2419,2
28/01/2005;EUR;2429,36
31/01/2005;EUR;2452,7
01/02/2005;EUR;2457,53
19/06/2006;EUR;2738,37
20/06/2006;EUR;2736,21
21/06/2006;EUR;2742,62
22/06/2006;EUR;2744,23
23/06/2006;EUR;2739,62
27/06/2006;EUR;2742,84
28/06/2006;EUR;2740,61
29/06/2006;EUR;2733,36
30/06/2006;EUR;2749,55
03/07/2006;EUR;2758,02
04/07/2006;EUR;2763,84
05/07/2006;EUR;2765,92
06/07/2006;EUR;2763,4
07/07/2006;EUR;2764,61
10/07/2006;EUR;2766,16
11/07/2006;EUR;2761,8
12/07/2006;EUR;2761,57
13/07/2006;EUR;2754,88
14/07/2006;EUR;2748,52
17/07/2006;EUR;2742,29
18/07/2006;EUR;2737,77
19/07/2006;EUR;2727,29
20/07/2006;EUR;2731,59
21/07/2006;EUR;2738,33
24/07/2006;EUR;2729,96
25/07/2006;EUR;2731,32
26/07/2006;EUR;2721,46
27/07/2006;EUR;2729,74
28/07/2006;EUR;2723,57
31/07/2006;EUR;2733,06
01/08/2006;EUR;2732,63
02/08/2006;EUR;2737,9
03/08/2006;EUR;2737,41
04/08/2006;EUR;2739,13
07/08/2006;EUR;2746,62
08/08/2006;EUR;2745,47
09/08/2006;EUR;2747,08
10/08/2006;EUR;2749,41
11/08/2006;EUR;2746,99
16/08/2006;EUR;2746,72
17/08/2006;EUR;2744,69
18/08/2006;EUR;2736,49
21/08/2006;EUR;2739,35
22/08/2006;EUR;2736,5
23/08/2006;EUR;2734,12
24/08/2006;EUR;2724,65
25/08/2006;EUR;2722,59
28/08/2006;EUR;2723,06
29/08/2006;EUR;2725,13
30/08/2006;EUR;2727,66
31/08/2006;EUR;2730,55
01/09/2006;EUR;2724,73
04/09/2006;EUR;2728,31
05/09/2006;EUR;2729,35
06/09/2006;EUR;2727,55
07/09/2006;EUR;2726,48
08/09/2006;EUR;2719,73
11/09/2006;EUR;2721,85
12/09/2006;EUR;2720,02
13/09/2006;EUR;2713,87
14/09/2006;EUR;2715,53
15/09/2006;EUR;2715,12
18/09/2006;EUR;2710,46
19/09/2006;EUR;2713,56
20/09/2006;EUR;2710,58
21/09/2006;EUR;2714,42
22/09/2006;EUR;2727,17
25/09/2006;EUR;2720,51
26/09/2006;EUR;2710
27/09/2006;EUR;2703,41
28/09/2006;EUR;2703,4
29/09/2006;EUR;2697,99
02/10/2006;EUR;2697,89
03/10/2006;EUR;2702,8
04/10/2006;EUR;2700,51
05/10/2006;EUR;2702,74
06/10/2006;EUR;2698,19
09/10/2006;EUR;2687
10/10/2006;EUR;2679,91
11/10/2006;EUR;2678,29
12/10/2006;EUR;2672,79
13/10/2006;EUR;2673,56
16/10/2006;EUR;2664,54
17/10/2006;EUR;2671,5
18/10/2006;EUR;2672,61
19/10/2006;EUR;2669,2
20/10/2006;EUR;2677,63
23/10/2006;EUR;2675,36
24/10/2006;EUR;2672,86
25/10/2006;EUR;2673,72
26/10/2006;EUR;2687,05
27/10/2006;EUR;2692,86
30/10/2006;EUR;2692,91
02/11/2006;EUR;2690,63
03/11/2006;EUR;2691,33
06/11/2006;EUR;2675,43
07/11/2006;EUR;2677,51
08/11/2006;EUR;2677,1
09/11/2006;EUR;2671,39
10/11/2006;EUR;2677,74
13/11/2006;EUR;2677,55
14/11/2006;EUR;2672,02
15/11/2006;EUR;2668,18
16/11/2006;EUR;2666,93
17/11/2006;EUR;2661,57
20/11/2006;EUR;2667,66
21/11/2006;EUR;2662,07
22/11/2006;EUR;2669,25
23/11/2006;EUR;2676,58
24/11/2006;EUR;2694,14
27/11/2006;EUR;2693,61
28/11/2006;EUR;2694,73
29/11/2006;EUR;2696,36
30/11/2006;EUR;2693,6
01/12/2006;EUR;2692,29
04/12/2006;EUR;2692,9
05/12/2006;EUR;2692,01
06/12/2006;EUR;2688,72
07/12/2006;EUR;2685,17
08/12/2006;EUR;2679,79
11/12/2006;EUR;2666,81
12/12/2006;EUR;2672,27
13/12/2006;EUR;2677,2
14/12/2006;EUR;2675,11
15/12/2006;EUR;2662,43
18/12/2006;EUR;2657,53
19/12/2006;EUR;2665,13
20/12/2006;EUR;2669,34
21/12/2006;EUR;2666,52
22/12/2006;EUR;2672,66
26/12/2006;EUR;2665,35
27/12/2006;EUR;2665,42
28/12/2006;EUR;2659,78
29/12/2006;EUR;2650,13
02/01/2007;EUR;2652,71
03/01/2007;EUR;2650,22
04/01/2007;EUR;2634,08
05/01/2007;EUR;2624,13
08/01/2007;EUR;2613,51
09/01/2007;EUR;2618,48
10/01/2007;EUR;2621,77
11/01/2007;EUR;2626,32
12/01/2007;EUR;2628,72
15/01/2007;EUR;2639,82
16/01/2007;EUR;2654,87
17/01/2007;EUR;2656,64
18/01/2007;EUR;2659,93
22/01/2007;EUR;2657,66
23/01/2007;EUR;2660,98
24/01/2007;EUR;2660,65
25/01/2007;EUR;2661,88
26/01/2007;EUR;2652,59
29/01/2007;EUR;2649,92
30/01/2007;EUR;2650,9
31/01/2007;EUR;2648,52
01/02/2007;EUR;2657,75
02/02/2007;EUR;2654,42
05/02/2007;EUR;2644,1
06/02/2007;EUR;2638,44
07/02/2007;EUR;2642,04
08/02/2007;EUR;2636,47
09/02/2007;EUR;2639,55
12/02/2007;EUR;2631,96
13/02/2007;EUR;2631,19
14/02/2007;EUR;2638,08
15/02/2007;EUR;2639,08
16/02/2007;EUR;2638,83
19/02/2007;EUR;2640,01
20/02/2007;EUR;2641,07
21/02/2007;EUR;2641,1
22/02/2007;EUR;2638
23/02/2007;EUR;2638,8
26/02/2007;EUR;2639,53
27/02/2007;EUR;2640,38
28/02/2007;EUR;2637,38
01/03/2007;EUR;2636,69
02/03/2007;EUR;2628,64
05/03/2007;EUR;2618,17
06/03/2007;EUR;2612,76
07/03/2007;EUR;2610,83
08/03/2007;EUR;2613
09/03/2007;EUR;2615,11
12/03/2007;EUR;2611,03
13/03/2007;EUR;2612,11
14/03/2007;EUR;2611,2
15/03/2007;EUR;2611,49
16/03/2007;EUR;2613,1
19/03/2007;EUR;2610,51
20/03/2007;EUR;2612,1
21/03/2007;EUR;2611,8
22/03/2007;EUR;2613,22
23/03/2007;EUR;2607,3
26/03/2007;EUR;2600,64
27/03/2007;EUR;2604,68
30/03/2007;EUR;2597,49
02/04/2007;EUR;2595,08
03/04/2007;EUR;2590,25
05/04/2007;EUR;2580,83
10/04/2007;EUR;2577,42
11/04/2007;EUR;2569,44
12/04/2007;EUR;2557,74
13/04/2007;EUR;2546,29
16/04/2007;EUR;2527,63
17/04/2007;EUR;2516,2
18/04/2007;EUR;2513,72
19/04/2007;EUR;2511,6
20/04/2007;EUR;2513,18
23/04/2007;EUR;2511,77
24/04/2007;EUR;2512,11
25/04/2007;EUR;2514,84
26/04/2007;EUR;2511,02
27/04/2007;EUR;2500,53
02/05/2007;EUR;2484,05
03/05/2007;EUR;2484,85
04/05/2007;EUR;2472,82
07/05/2007;EUR;2477,99
08/05/2007;EUR;2477,91
09/05/2007;EUR;2479,54
10/05/2007;EUR;2480,95
11/05/2007;EUR;2478,53
14/05/2007;EUR;2481,84
15/05/2007;EUR;2482,26
18/05/2007;EUR;2481,75
21/05/2007;EUR;2480,92
22/05/2007;EUR;2482,04
23/05/2007;EUR;2483,37
24/05/2007;EUR;2483,58
25/05/2007;EUR;2483,2
29/05/2007;EUR;2483,26
30/05/2007;EUR;2483
31/05/2007;EUR;2483,04
01/06/2007;EUR;2484,17
04/06/2007;EUR;2484,33
05/06/2007;EUR;2484,32
06/06/2007;EUR;2487,28
07/06/2007;EUR;2487,9
08/06/2007;EUR;2480,09
11/06/2007;EUR;2479,68
12/06/2007;EUR;2479,16
13/06/2007;EUR;2478,74
14/06/2007;EUR;2475,87
15/06/2007;EUR;2475,25
18/06/2007;EUR;2476,09
19/06/2007;EUR;2475,57
20/06/2007;EUR;2477,74
21/06/2007;EUR;2476,58
22/06/2007;EUR;2478,35
27/06/2007;EUR;2478,98
28/06/2007;EUR;2479,36
29/06/2007;EUR;2482,58
02/07/2007;EUR;2489,66
03/07/2007;EUR;2490,55
04/07/2007;EUR;2491,3
05/07/2007;EUR;2493,53
06/07/2007;EUR;2493,18
09/07/2007;EUR;2493,96
10/07/2007;EUR;2493,83
11/07/2007;EUR;2499,36
12/07/2007;EUR;2503,55
13/07/2007;EUR;2505,08
16/07/2007;EUR;2505,65
17/07/2007;EUR;2506,74
18/07/2007;EUR;2507,98
19/07/2007;EUR;2512,3
20/07/2007;EUR;2513,95
23/07/2007;EUR;2516,61
24/07/2007;EUR;2518,23
25/07/2007;EUR;2517,35
26/07/2007;EUR;2517,02
27/07/2007;EUR;2514,75
30/07/2007;EUR;2511,98
31/07/2007;EUR;2513,36
01/08/2007;EUR;2507,42
02/08/2007;EUR;2507,17
03/08/2007;EUR;2512,14
06/08/2007;EUR;2516,45
07/08/2007;EUR;2516,58
08/08/2007;EUR;2517,29
10/08/2007;EUR;2508,65
13/08/2007;EUR;2501,15
16/08/2007;EUR;2486,86
17/08/2007;EUR;2486,69
20/08/2007;EUR;2490,43
21/08/2007;EUR;2491,04
22/08/2007;EUR;2490,64
23/08/2007;EUR;2496,54
24/08/2007;EUR;2503,46
27/08/2007;EUR;2506,22
28/08/2007;EUR;2509,98
29/08/2007;EUR;2511,24
30/08/2007;EUR;2514
31/08/2007;EUR;2515,49
03/09/2007;EUR;2512,16
04/09/2007;EUR;2513,27
05/09/2007;EUR;2514,92
06/09/2007;EUR;2518,62
07/09/2007;EUR;2524,61
10/09/2007;EUR;2534,45
11/09/2007;EUR;2544,34
12/09/2007;EUR;2555,49
13/09/2007;EUR;2560,67
14/09/2007;EUR;2560,57
17/09/2007;EUR;2559,17
18/09/2007;EUR;2557,97
19/09/2007;EUR;2566,15
20/09/2007;EUR;2569,86
21/09/2007;EUR;2574,97
24/09/2007;EUR;2585,44
25/09/2007;EUR;2589,27
26/09/2007;EUR;2592,51
27/09/2007;EUR;2596,94
28/09/2007;EUR;2601,26
01/10/2007;EUR;2600,87
02/10/2007;EUR;2593,5
03/10/2007;EUR;2586,24
04/10/2007;EUR;2574,28
05/10/2007;EUR;2575,51
08/10/2007;EUR;2574,09
09/10/2007;EUR;2569,24
10/10/2007;EUR;2571,32
11/10/2007;EUR;2573,02
12/10/2007;EUR;2571,45
15/10/2007;EUR;2576,47
16/10/2007;EUR;2575,53
17/10/2007;EUR;2574,7
18/10/2007;EUR;2581,09
19/10/2007;EUR;2586,65
22/10/2007;EUR;2589,75
23/10/2007;EUR;2585,47
24/10/2007;EUR;2589,3
25/10/2007;EUR;2588,15
26/10/2007;EUR;2595,29
29/10/2007;EUR;2600,12
30/10/2007;EUR;2595,24
02/11/2007;EUR;2595,08
05/11/2007;EUR;2595,17
06/11/2007;EUR;2594,91
07/11/2007;EUR;2599,14
08/11/2007;EUR;2601,47
09/11/2007;EUR;2604,04
12/11/2007;EUR;2601,66
13/11/2007;EUR;2598,75
14/11/2007;EUR;2601,69
15/11/2007;EUR;2604,12
16/11/2007;EUR;2595,21
19/11/2007;EUR;2595,66
20/11/2007;EUR;2597,07
21/11/2007;EUR;2601,12
22/11/2007;EUR;2608,06
23/11/2007;EUR;2611,1
26/11/2007;EUR;2609,45
27/11/2007;EUR;2608,57
28/11/2007;EUR;2607,37
29/11/2007;EUR;2608,2
30/11/2007;EUR;2611,76
03/12/2007;EUR;2612,5
04/12/2007;EUR;2614,05
05/12/2007;EUR;2618,66
06/12/2007;EUR;2609,88
07/12/2007;EUR;2617,2
10/12/2007;EUR;2620,67
11/12/2007;EUR;2626,65
13/12/2007;EUR;2625,44
14/12/2007;EUR;2621,54
17/12/2007;EUR;2601,15
18/12/2007;EUR;2604,22
19/12/2007;EUR;2601,38
20/12/2007;EUR;2596,66
21/12/2007;EUR;2597,42
26/12/2007;EUR;2600,89
27/12/2007;EUR;2606,46
28/12/2007;EUR;2603,34
02/01/2008;EUR;2607,72
03/01/2008;EUR;2612,24
04/01/2008;EUR;2618,88
07/01/2008;EUR;2614,62
08/01/2008;EUR;2617,82
09/01/2008;EUR;2621,56
10/01/2008;EUR;2622,14
11/01/2008;EUR;2626,8
14/01/2008;EUR;2630,18
15/01/2008;EUR;2634,58
16/01/2008;EUR;2633,43
17/01/2008;EUR;2627,29
18/01/2008;EUR;2624,18
21/01/2008;EUR;2612,11
22/01/2008;EUR;2603,58
23/01/2008;EUR;2604,79
24/01/2008;EUR;2606,45
25/01/2008;EUR;2606,08
28/01/2008;EUR;2604,89
29/01/2008;EUR;2612,35
30/01/2008;EUR;2624,03
31/01/2008;EUR;2636,65
01/02/2008;EUR;2642,62
04/02/2008;EUR;2639,34
05/02/2008;EUR;2638,42
06/02/2008;EUR;2620,57
07/02/2008;EUR;2629,57
08/02/2008;EUR;2628,26
11/02/2008;EUR;2641,01
12/02/2008;EUR;2647,5
13/02/2008;EUR;2659,68
14/02/2008;EUR;2695,81
15/02/2008;EUR;2699,92
18/02/2008;EUR;2704,55
19/02/2008;EUR;2715,06
20/02/2008;EUR;2717,62
21/02/2008;EUR;2722,79
22/02/2008;EUR;2731,52
25/02/2008;EUR;2732,34
26/02/2008;EUR;2734,5
27/02/2008;EUR;2742,39
28/02/2008;EUR;2752,9
29/02/2008;EUR;2755,66
03/03/2008;EUR;2765,24
04/03/2008;EUR;2768,58
05/03/2008;EUR;2750,65
06/03/2008;EUR;2728,9
07/03/2008;EUR;2698,26
10/03/2008;EUR;2669,91
11/03/2008;EUR;2666,91
12/03/2008;EUR;2669,46
13/03/2008;EUR;2668,67
14/03/2008;EUR;2665,23
17/03/2008;EUR;2663,5
18/03/2008;EUR;2661,46
19/03/2008;EUR;2658,36
20/03/2008;EUR;2624
25/03/2008;EUR;2620,51
26/03/2008;EUR;2619,61
27/03/2008;EUR;2630,39
31/03/2008;EUR;2628,62
01/04/2008;EUR;2611,94
02/04/2008;EUR;2611,42
03/04/2008;EUR;2611,29
04/04/2008;EUR;2621,36
07/04/2008;EUR;2619,42
08/04/2008;EUR;2626,57
09/04/2008;EUR;2632,12
10/04/2008;EUR;2638,82
11/04/2008;EUR;2635,68
14/04/2008;EUR;2636,99
15/04/2008;EUR;2635,23
16/04/2008;EUR;2631,24
17/04/2008;EUR;2629,13
18/04/2008;EUR;2621,33
21/04/2008;EUR;2605,93
22/04/2008;EUR;2600,72
23/04/2008;EUR;2602,01
24/04/2008;EUR;2585,09
25/04/2008;EUR;2553,69
28/04/2008;EUR;2558,32
29/04/2008;EUR;2542,26
02/05/2008;EUR;2537,39
05/05/2008;EUR;2541,25
06/05/2008;EUR;2543,55
07/05/2008;EUR;2543,05
08/05/2008;EUR;2538,24
09/05/2008;EUR;2543,05
13/05/2008;EUR;2539,34
14/05/2008;EUR;2531,23
15/05/2008;EUR;2536,2
16/05/2008;EUR;2536,97
19/05/2008;EUR;2537,86
20/05/2008;EUR;2531,63
21/05/2008;EUR;2533,83
22/05/2008;EUR;2527,88
23/05/2008;EUR;2521,63
26/05/2008;EUR;2524,12
27/05/2008;EUR;2525,94
28/05/2008;EUR;2523,91
29/05/2008;EUR;2513,35
30/05/2008;EUR;2508,87
02/06/2008;EUR;2511,84
03/06/2008;EUR;2518,72
04/06/2008;EUR;2506,86
05/06/2008;EUR;2507,35
06/06/2008;EUR;2518,13
09/06/2008;EUR;2529,37
10/06/2008;EUR;2510,93
11/06/2008;EUR;2506,65
12/06/2008;EUR;2491,85
13/06/2008;EUR;2489,14
16/06/2008;EUR;2491,32
17/06/2008;EUR;2497,08
18/06/2008;EUR;2492,36
19/06/2008;EUR;2496,26
20/06/2008;EUR;2499,25
23/06/2008;EUR;2493,86
24/06/2008;EUR;2490,29
27/06/2008;EUR;2494,53
30/06/2008;EUR;2499,11
01/07/2008;EUR;2492,73
02/07/2008;EUR;2499,81
03/07/2008;EUR;2505,6
04/07/2008;EUR;2496,83
07/07/2008;EUR;2483,5
08/07/2008;EUR;2482,93
09/07/2008;EUR;2484,73
10/07/2008;EUR;2483,91
11/07/2008;EUR;2487,61
14/07/2008;EUR;2488,92
15/07/2008;EUR;2496,21
16/07/2008;EUR;2496,12
17/07/2008;EUR;2496,89
18/07/2008;EUR;2488,94
21/07/2008;EUR;2489,63
22/07/2008;EUR;2486,84
23/07/2008;EUR;2479,23
24/07/2008;EUR;2475,42
25/07/2008;EUR;2472,86
28/07/2008;EUR;2474,56
29/07/2008;EUR;2470,66
30/07/2008;EUR;2456,42
31/07/2008;EUR;2458,44
01/08/2008;EUR;2454,32
04/08/2008;EUR;2452,79
05/08/2008;EUR;2452,24
06/08/2008;EUR;2452,24
07/08/2008;EUR;2454,21
08/08/2008;EUR;2420,78
11/08/2008;EUR;2419,37
12/08/2008;EUR;2415,22
13/08/2008;EUR;2411,46
18/08/2008;EUR;2397,25
19/08/2008;EUR;2397,07
20/08/2008;EUR;2405,03
21/08/2008;EUR;2407,92
22/08/2008;EUR;2409,69
25/08/2008;EUR;2395,91
26/08/2008;EUR;2380,12
27/08/2008;EUR;2383,55
28/08/2008;EUR;2386,88
29/08/2008;EUR;2385,84
01/09/2008;EUR;2373,42
02/09/2008;EUR;2354,56
03/09/2008;EUR;2347
04/09/2008;EUR;2354,01
05/09/2008;EUR;2329,4
08/09/2008;EUR;2324,98
09/09/2008;EUR;2317,49
10/09/2008;EUR;2314,24
11/09/2008;EUR;2290,2
12/09/2008;EUR;2311,72
15/09/2008;EUR;2330,69
16/09/2008;EUR;2338,33
17/09/2008;EUR;2344,67
18/09/2008;EUR;2364
19/09/2008;EUR;2371,76
22/09/2008;EUR;2399
23/09/2008;EUR;2404,74
24/09/2008;EUR;2410,64
25/09/2008;EUR;2409,24
26/09/2008;EUR;2394,86
29/09/2008;EUR;2380,28
30/09/2008;EUR;2382,68
01/10/2008;EUR;2372,14
02/10/2008;EUR;2363,47
03/10/2008;EUR;2369,78
06/10/2008;EUR;2353,38
07/10/2008;EUR;2351,96
08/10/2008;EUR;2354,96
09/10/2008;EUR;2355,4
10/10/2008;EUR;2349,46
13/10/2008;EUR;2351,24
14/10/2008;EUR;2362,58
15/10/2008;EUR;2360,2
16/10/2008;EUR;2356,71
17/10/2008;EUR;2362,78
20/10/2008;EUR;2382,11
21/10/2008;EUR;2366,91
22/10/2008;EUR;2357,18
23/10/2008;EUR;2349,81
24/10/2008;EUR;2332,16
27/10/2008;EUR;2325,75
28/10/2008;EUR;2312,31
29/10/2008;EUR;2331,08
30/10/2008;EUR;2369,74
03/11/2008;EUR;2347,91
04/11/2008;EUR;2333,05
05/11/2008;EUR;2343,01
06/11/2008;EUR;2354,33
07/11/2008;EUR;2350,85
10/11/2008;EUR;2353,29
11/11/2008;EUR;2351,77
12/11/2008;EUR;2335,63
13/11/2008;EUR;2317,89
14/11/2008;EUR;2328,35
17/11/2008;EUR;2327,99
18/11/2008;EUR;2333,64
19/11/2008;EUR;2340,83
20/11/2008;EUR;2327,65
21/11/2008;EUR;2329,53
24/11/2008;EUR;2337,1
25/11/2008;EUR;2350,58
26/11/2008;EUR;2359,85
27/11/2008;EUR;2353,7
28/11/2008;EUR;2357,93
01/12/2008;EUR;2334,24
02/12/2008;EUR;2338,85
03/12/2008;EUR;2339,38
04/12/2008;EUR;2345,39
05/12/2008;EUR;2351,3
08/12/2008;EUR;2366,37
09/12/2008;EUR;2372,92
10/12/2008;EUR;2385,36
11/12/2008;EUR;2396,85
12/12/2008;EUR;2429,72
15/12/2008;EUR;2434,98
16/12/2008;EUR;2459,91
17/12/2008;EUR;2549,15
18/12/2008;EUR;2612,68
19/12/2008;EUR;2614,25
22/12/2008;EUR;2606,51
23/12/2008;EUR;2601,7
26/12/2008;EUR;2615,07
29/12/2008;EUR;2632,52
30/12/2008;EUR;2629,22
02/01/2009;EUR;2606,12
05/01/2009;EUR;2596,44
06/01/2009;EUR;2570,31
07/01/2009;EUR;2577,96
08/01/2009;EUR;2563,69
09/01/2009;EUR;2560,75
12/01/2009;EUR;2535,38
13/01/2009;EUR;2514
14/01/2009;EUR;2511,41
15/01/2009;EUR;2504,89
16/01/2009;EUR;2508,71
19/01/2009;EUR;2512,29
20/01/2009;EUR;2482,32
21/01/2009;EUR;2487,37
22/01/2009;EUR;2496,69
23/01/2009;EUR;2488,38
26/01/2009;EUR;2482,36
27/01/2009;EUR;2503,65
29/01/2009;EUR;2511,43
30/01/2009;EUR;2502,11
02/02/2009;EUR;2474,55
03/02/2009;EUR;2504,51
04/02/2009;EUR;2538,71
05/02/2009;EUR;2536,09
06/02/2009;EUR;2523,2
09/02/2009;EUR;2543,54
10/02/2009;EUR;2565,82
11/02/2009;EUR;2568,84
12/02/2009;EUR;2542,65
13/02/2009;EUR;2552,71
16/02/2009;EUR;2523,95
17/02/2009;EUR;2503,36
18/02/2009;EUR;2497,27
19/02/2009;EUR;2498,83
20/02/2009;EUR;2498,38
23/02/2009;EUR;2509,6
24/02/2009;EUR;2466,04
25/02/2009;EUR;2470,24
26/02/2009;EUR;2453,04
27/02/2009;EUR;2440,92
02/03/2009;EUR;2440,43
03/03/2009;EUR;2444,86
04/03/2009;EUR;2431,46
05/03/2009;EUR;2441,09
06/03/2009;EUR;2453,11
09/03/2009;EUR;2455,94
10/03/2009;EUR;2469,68
11/03/2009;EUR;2465,99
12/03/2009;EUR;2475,03
13/03/2009;EUR;2490,17
16/03/2009;EUR;2515,12
17/03/2009;EUR;2521,67
18/03/2009;EUR;2522,31
19/03/2009;EUR;2547,01
20/03/2009;EUR;2599,69
23/03/2009;EUR;2608,23
24/03/2009;EUR;2605,61
25/03/2009;EUR;2598,98
26/03/2009;EUR;2611,62
27/03/2009;EUR;2614,04
30/03/2009;EUR;2591,65
31/03/2009;EUR;2605,77
01/04/2009;EUR;2605,89
02/04/2009;EUR;2616,35
03/04/2009;EUR;2637,84
06/04/2009;EUR;2657,08
09/04/2009;EUR;2664,52
14/04/2009;EUR;2661,56
15/04/2009;EUR;2659,25
16/04/2009;EUR;2648,76
17/04/2009;EUR;2643,42
20/04/2009;EUR;2631,99
21/04/2009;EUR;2649,98
22/04/2009;EUR;2653,33
23/04/2009;EUR;2668,73
24/04/2009;EUR;2690,26
27/04/2009;EUR;2699,58
28/04/2009;EUR;2717,39
29/04/2009;EUR;2754,68
04/05/2009;EUR;2769,71
05/05/2009;EUR;2783,32
06/05/2009;EUR;2780,97
07/05/2009;EUR;2788,99
08/05/2009;EUR;2807,98
11/05/2009;EUR;2795,96
12/05/2009;EUR;2771,03
13/05/2009;EUR;2705,68
14/05/2009;EUR;2709,33
15/05/2009;EUR;2698,69
18/05/2009;EUR;2682,16
19/05/2009;EUR;2690,18
25/05/2009;EUR;2701,4
26/05/2009;EUR;2702,91
27/05/2009;EUR;2702,19
28/05/2009;EUR;2691,7
29/05/2009;EUR;2703,55
02/06/2009;EUR;2714,52
03/06/2009;EUR;2713,02
04/06/2009;EUR;2716,69
05/06/2009;EUR;2726,41
08/06/2009;EUR;2677,78
09/06/2009;EUR;2678,96
10/06/2009;EUR;2686,53
11/06/2009;EUR;2688,85
12/06/2009;EUR;2695,96
15/06/2009;EUR;2690,53
16/06/2009;EUR;2686,52
17/06/2009;EUR;2693,28
18/06/2009;EUR;2697,02
19/06/2009;EUR;2704,03
22/06/2009;EUR;2695,55
23/06/2009;EUR;2705,83
24/06/2009;EUR;2715,29
29/06/2009;EUR;2719,84
30/06/2009;EUR;2725,42
01/07/2009;EUR;2725,87
02/07/2009;EUR;2731,84
03/07/2009;EUR;2732,61
06/07/2009;EUR;2717,99
07/07/2009;EUR;2709,79
08/07/2009;EUR;2702,79
09/07/2009;EUR;2701,33
10/07/2009;EUR;2702,29
13/07/2009;EUR;2703,82
14/07/2009;EUR;2705,89
15/07/2009;EUR;2707,29
16/07/2009;EUR;2712,58
17/07/2009;EUR;2714,95
20/07/2009;EUR;2720,08
21/07/2009;EUR;2731,29
22/07/2009;EUR;2736
23/07/2009;EUR;2729,33
24/07/2009;EUR;2735,88
27/07/2009;EUR;2739,19
28/07/2009;EUR;2741,73
29/07/2009;EUR;2727,37
30/07/2009;EUR;2711,8
31/07/2009;EUR;2719,26
03/08/2009;EUR;2739,51
04/08/2009;EUR;2747,71
05/08/2009;EUR;2747,39
06/08/2009;EUR;2745,38
07/08/2009;EUR;2748,02
10/08/2009;EUR;2727,55
11/08/2009;EUR;2725,44
12/08/2009;EUR;2719,14
13/08/2009;EUR;2724,4
17/08/2009;EUR;2715,62
18/08/2009;EUR;2721,99
19/08/2009;EUR;2729,77
20/08/2009;EUR;2740,84
21/08/2009;EUR;2743,58
24/08/2009;EUR;2742,21
25/08/2009;EUR;2748,46
26/08/2009;EUR;2745,74
27/08/2009;EUR;2740,73
28/08/2009;EUR;2749,45
31/08/2009;EUR;2743,58
01/09/2009;EUR;2747,35
02/09/2009;EUR;2732,84
03/09/2009;EUR;2750,21
04/09/2009;EUR;2748,62
07/09/2009;EUR;2755,77
08/09/2009;EUR;2775,13
09/09/2009;EUR;2785,97
10/09/2009;EUR;2793,74
11/09/2009;EUR;2806,28
14/09/2009;EUR;2815,48
15/09/2009;EUR;2831,68
16/09/2009;EUR;2859,18
17/09/2009;EUR;2877,32
18/09/2009;EUR;2858,06
21/09/2009;EUR;2836,4
22/09/2009;EUR;2873,79
23/09/2009;EUR;2875,54
24/09/2009;EUR;2880,54
25/09/2009;EUR;2884,33
28/09/2009;EUR;2890,97
29/09/2009;EUR;2890,07
30/09/2009;EUR;2890,44
01/10/2009;EUR;2899,04
02/10/2009;EUR;2905,31
05/10/2009;EUR;2921,39
06/10/2009;EUR;2947,64
07/10/2009;EUR;2952,46
09/10/2009;EUR;2957,37
12/10/2009;EUR;2968,06
13/10/2009;EUR;2979,23
14/10/2009;EUR;2993,77
15/10/2009;EUR;3003,93
16/10/2009;EUR;3007,45
19/10/2009;EUR;3010,54
20/10/2009;EUR;3022,43
21/10/2009;EUR;3021,13
23/10/2009;EUR;3032,32
26/10/2009;EUR;3023,55
27/10/2009;EUR;3002,36
28/10/2009;EUR;2975,07
29/10/2009;EUR;2937,74
30/10/2009;EUR;2929,43
02/11/2009;EUR;2917,59
03/11/2009;EUR;2893,54
04/11/2009;EUR;2893,96
05/11/2009;EUR;2904,98
06/11/2009;EUR;2907,12
09/11/2009;EUR;2919,92
10/11/2009;EUR;2923,76
11/11/2009;EUR;2923,14
12/11/2009;EUR;2925,67
13/11/2009;EUR;2915,12
16/11/2009;EUR;2924,16
17/11/2009;EUR;2918,29
18/11/2009;EUR;2909,77
19/11/2009;EUR;2906,37
20/11/2009;EUR;2907,57
23/11/2009;EUR;2909,39
24/11/2009;EUR;2900,54
25/11/2009;EUR;2905,26
26/11/2009;EUR;2909,39
27/11/2009;EUR;2885,26
30/11/2009;EUR;2900,36
01/12/2009;EUR;2903,78
02/12/2009;EUR;2899,37
03/12/2009;EUR;2908,2
04/12/2009;EUR;2904,98
07/12/2009;EUR;2867,46
08/12/2009;EUR;2859,21
09/12/2009;EUR;2841,85
10/12/2009;EUR;2838,93
11/12/2009;EUR;2844,68
14/12/2009;EUR;2837,81
15/12/2009;EUR;2834,38
16/12/2009;EUR;2830,69
17/12/2009;EUR;2807,39
